"id","name","parent_id"
28423,"Menifee County, KY",28340
841,"Mercer County, KY",28340
839,"Metcalfe County, KY",28340
837,"Monroe County, KY",28340
28427,"Montgomery County, KY",28340
28428,"Morgan County, KY",28340
835,"Muhlenberg County, KY",28340
833,"Nelson County, KY",28340
28431,"Nicholas County, KY",28340
831,"Ohio County, KY",28340
829,"Oldham County, KY",28340
827,"Owen County, KY",28340
28435,"Owsley County, KY",28340
28436,"Pendleton County, KY",28340
28437,"Perry County, KY",28340
28438,"Pike County, KY",28340
28439,"Powell County, KY",28340
28440,"Pulaski County, KY",28340
28441,"Robertson County, KY",28340
28442,"Rockcastle County, KY",28340
28443,"Rowan County, KY",28340
824,"Russell County, KY",28340
28445,"Scott County, KY",28340
823,"Shelby County, KY",28340
821,"Simpson County, KY",28340
819,"Spencer County, KY",28340
817,"Taylor County, KY",28340
815,"Todd County, KY",28340
813,"Trigg County, KY",28340
811,"Trimble County, KY",28340
809,"Union County, KY",28340
806,"Warren County, KY",28340
805,"Washington County, KY",28340
803,"Wayne County, KY",28340
801,"Webster County, KY",28340
28458,"Whitley County, KY",28340
28459,"Wolfe County, KY",28340
28460,"Woodford County, KY",28340
3004,"Bowling Green, KY",30695
30697,"Cincinnati, OH-KY-IN",30695
30698,"Clarksville, TN-KY",30695
3005,"Elizabethtown-Fort Knox, KY",30695
30700,"Evansville, IN-KY",30695
30701,"Huntington-Ashland, WV-KY-OH",30695
30702,"Lexington-Fayette, KY",30695
333,"Louisville-Jefferson County, KY-IN",30695
331,"Owensboro, KY",30695
32933,"Cincinnati-Hamilton, OH-KY-IN (CMSA)",32932
28462,"Acadia Parish, LA",28461
28463,"Allen Parish, LA",28461
28464,"Ascension Parish, LA",28461
28465,"Assumption Parish, LA",28461
28466,"Avoyelles Parish, LA",28461
28467,"Beauregard Parish, LA",28461
28468,"Bienville Parish, LA",28461
28469,"Bossier Parish, LA",28461
28470,"Caddo Parish, LA",28461
28471,"Calcasieu Parish, LA",28461
28472,"Caldwell Parish, LA",28461
28473,"Cameron Parish, LA",28461
28474,"Catahoula Parish, LA",28461
28475,"Claiborne Parish, LA",28461
28476,"Concordia Parish, LA",28461
28477,"De Soto Parish, LA",28461
28478,"East Baton Rouge Parish, LA",28461
28479,"East Carroll Parish, LA",28461
28480,"East Feliciana Parish, LA",28461
28481,"Evangeline Parish, LA",28461
28482,"Franklin Parish, LA",28461
28483,"Grant Parish, LA",28461
28484,"Iberia Parish, LA",28461
28485,"Iberville Parish, LA",28461
28486,"Jackson Parish, LA",28461
28487,"Jefferson Parish, LA",28461
28488,"Jefferson Davis Parish, LA",28461
28489,"Lafayette Parish, LA",28461
28490,"LaFourche Parish, LA",28461
28491,"La Salle Parish, LA",28461
28492,"Lincoln Parish, LA",28461
28493,"Livingston Parish, LA",28461
28494,"Madison Parish, LA",28461
28495,"Morehouse Parish, LA",28461
28496,"Natchitoches Parish, LA",28461
28497,"Orleans Parish, LA",28461
28498,"Ouachita Parish, LA",28461
28499,"Plaquemines Parish, LA",28461
28500,"Pointe Coupee Parish, LA",28461
28501,"Rapides Parish, LA",28461
28502,"Red River Parish, LA",28461
28503,"Richland Parish, LA",28461
28504,"Sabine Parish, LA",28461
28505,"St. Bernard Parish, LA",28461
28506,"St. Charles Parish, LA",28461
28507,"St. Helena Parish, LA",28461
28508,"St. James Parish, LA",28461
28509,"St. John the Baptist Parish, LA",28461
28510,"St. Landry Parish, LA",28461
28511,"St. Martin Parish, LA",28461
28512,"St. Mary Parish, LA",28461
28513,"St. Tammany Parish, LA",28461
28514,"Tangipahoa Parish, LA",28461
28515,"Tensas Parish, LA",28461
28516,"Terrebonne Parish, LA",28461
28517,"Union Parish, LA",28461
28518,"Vermilion Parish, LA",28461
28519,"Vernon Parish, LA",28461
28520,"Washington Parish, LA",28461
28521,"Webster Parish, LA",28461
28522,"West Baton Rouge Parish, LA",28461
28523,"West Carroll Parish, LA",28461
28524,"West Feliciana Parish, LA",28461
28525,"Winn Parish, LA",28461
30706,"Alexandria, LA",30705
30707,"Baton Rouge, LA",30705
33425,"Hammond, LA",30705
30708,"Houma-Thibodaux, LA",30705
30709,"Lafayette, LA",30705
30710,"Lake Charles, LA",30705
30711,"Monroe, LA",30705
30712,"New Orleans-Metairie, LA",30705
30713,"Shreveport-Bossier City, LA",30705
28527,"Androscoggin County, ME",28526
28528,"Aroostook County, ME",28526
28529,"Cumberland County, ME",28526
28530,"Franklin County, ME",28526
28531,"Hancock County, ME",28526
28532,"Kennebec County, ME",28526
28533,"Knox County, ME",28526
28534,"Lincoln County, ME",28526
28535,"Oxford County, ME",28526
28536,"Penobscot County, ME",28526
28537,"Piscataquis County, ME",28526
28538,"Sagadahoc County, ME",28526
28539,"Somerset County, ME",28526
28540,"Waldo County, ME",28526
28541,"Washington County, ME",28526
28542,"York County, ME",28526
32100,"Augusta, ME",32084
32101,"Bangor, ME",32084
32102,"Brunswick, ME",32084
32103,"Lewiston-Auburn, ME",32084
32104,"Portland-South Portland-Biddeford, ME",32084
32105,"Portsmouth, NH-ME",32084
32106,"Rochester-Dover, NH-ME",32084
32107,"Rockland, ME",32084
32108,"Sanford, ME",32084
32109,"Waterville, ME",32084
30715,"Bangor, ME",30714
33691,"Dover-Durham, NH-ME",30714
30716,"Lewiston-Auburn, ME",30714
30717,"Portland-South Portland, ME",30714
32916,"Boston-Brockton-Nashua, MA-NH-ME-CT (CMSA)",32915
28544,"Allegany County, MD",28543
28545,"Anne Arundel County, MD",28543
28546,"Baltimore County, MD",28543
28547,"Baltimore City, MD",28543
28548,"Calvert County, MD",28543
28549,"Caroline County, MD",28543
28550,"Carroll County, MD",28543
28551,"Cecil County, MD",28543
28552,"Charles County, MD",28543
28553,"Dorchester County, MD",28543
28554,"Frederick County, MD",28543
28555,"Garrett County, MD",28543
28556,"Harford County, MD",28543
28557,"Howard County, MD",28543
28558,"Kent County, MD",28543
28559,"Montgomery County, MD",28543
28560,"Prince George's County, MD",28543
28561,"Queen Anne's County, MD",28543
28562,"Somerset County, MD",28543
28563,"St. Mary's County, MD",28543
28564,"Talbot County, MD",28543
28565,"Washington County, MD",28543
28566,"Wicomico County, MD",28543
28567,"Worcester County, MD",28543
33451,"Calvert-Charles-Prince George's, MD",33452
33131,"Bethesda-Rockville-Frederick, MD ",33130
33436,"Silver Spring-Frederick-Rockville, MD",33130
33133,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33130
33132,"Wilmington, DE-MD-NJ",33130
30719,"Baltimore-Columbia-Towson, MD",30718
33414,"California-Lexington Park, MD",30718
30720,"Cumberland, MD-WV",30718
30721,"Hagerstown-Martinsburg, MD-WV",30718
30722,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",30718
30723,"Salisbury, MD-DE",30718
30724,"Washington-Arlington-Alexandria, DC-VA-MD-WV",30718
32882,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (CMSA)",32881
32922,"Washington-Baltimore, DC-MD-VA-WV (CMSA)",32881
28569,"Barnstable County, MA",28568
28570,"Berkshire County, MA",28568
28571,"Bristol County, MA",28568
28572,"Dukes County, MA",28568
28573,"Essex County, MA",28568
28574,"Franklin County, MA",28568
28575,"Hampden County, MA",28568
28576,"Hampshire County, MA",28568
28577,"Middlesex County, MA",28568
28578,"Nantucket County, MA",28568
28579,"Norfolk County, MA",28568
28580,"Plymouth County, MA",28568
28581,"Suffolk County, MA",28568
28582,"Worcester County, MA",28568
32110,"Amherst Center, MA",32085
32111,"Athol, MA",32085
32112,"Barnstable Town, MA",32085
32113,"Boston-Cambridge-Quincy, MA-NH",32085
33453,"Brockton-Bridgewater-Easton, MA",32085
33454,"Framingham, MA",32085
32114,"Greenfield, MA",32085
33456,"Haverhill-North Andover-Amesbury, MA-NH",32085
32115,"Leominster-Fitchburg-Gardner, MA",32085
33457,"Lowell-Billerica-Chelmsford, MA-NH",32085
33458,"Nashua, NH-MA",32085
32116,"New Bedford, MA",32085
32117,"North Adams, MA-VT",32085
33455,"Peabody, MA",32085
32118,"Pittsfield, MA",32085
32119,"Providence-Fall River-Warwick, RI-MA",32085
32120,"Springfield, MA-CT",32085
32121,"Worcester, MA-CT",32085
30726,"Barnstable Town, MA",30725
30727,"Boston-Cambridge-Newton, MA-NH",30725
30728,"Pittsfield, MA",30725
30729,"Providence-Warwick, RI-MA",30725
30730,"Springfield, MA",30725
30731,"Worcester, MA-CT",30725
32912,"Boston-Brockton-Nashua, MA-NH-ME-CT (CMSA)",32911
33135,"Boston, MA",33134
33136,"Cambridge-Newton-Framingham, MA",33134
33137,"Peabody, MA ",33134
28584,"Alcona County, MI",28583
28585,"Alger County, MI",28583
28586,"Allegan County, MI",28583
28587,"Alpena County, MI",28583
28588,"Antrim County, MI",28583
28589,"Arenac County, MI",28583
28590,"Baraga County, MI",28583
28591,"Barry County, MI",28583
28592,"Bay County, MI",28583
28593,"Benzie County, MI",28583
28594,"Berrien County, MI",28583
28595,"Branch County, MI",28583
28596,"Calhoun County, MI",28583
28597,"Cass County, MI",28583
28598,"Charlevoix County, MI",28583
28599,"Cheboygan County, MI",28583
28600,"Chippewa County, MI",28583
28601,"Clare County, MI",28583
28602,"Clinton County, MI",28583
28603,"Crawford County, MI",28583
28604,"Delta County, MI",28583
28605,"Dickinson County, MI",28583
28606,"Eaton County, MI",28583
28607,"Emmet County, MI",28583
28608,"Genesee County, MI",28583
28609,"Gladwin County, MI",28583
28610,"Gogebic County, MI",28583
28611,"Grand Traverse County, MI",28583
28612,"Gratiot County, MI",28583
28613,"Hillsdale County, MI",28583
28614,"Houghton County, MI",28583
28615,"Huron County, MI",28583
28616,"Ingham County, MI",28583
28617,"Ionia County, MI",28583
28618,"Iosco County, MI",28583
28619,"Iron County, MI",28583
28620,"Isabella County, MI",28583
28621,"Jackson County, MI",28583
28622,"Kalamazoo County, MI",28583
28623,"Kalkaska County, MI",28583
28624,"Kent County, MI",28583
28625,"Keweenaw County, MI",28583
28626,"Lake County, MI",28583
28627,"Lapeer County, MI",28583
28628,"Leelanau County, MI",28583
28629,"Lenawee County, MI",28583
28630,"Livingston County, MI",28583
28631,"Luce County, MI",28583
28632,"Mackinac County, MI",28583
28633,"Macomb County, MI",28583
28634,"Manistee County, MI",28583
28635,"Marquette County, MI",28583
28636,"Mason County, MI",28583
28637,"Mecosta County, MI",28583
28638,"Menominee County, MI",28583
28639,"Midland County, MI",28583
28640,"Missaukee County, MI",28583
28641,"Monroe County, MI",28583
28642,"Montcalm County, MI",28583
28643,"Montmorency County, MI",28583
28644,"Muskegon County, MI",28583
28645,"Newaygo County, MI",28583
28646,"Oakland County, MI",28583
28647,"Oceana County, MI",28583
28648,"Ogemaw County, MI",28583
28649,"Ontonagon County, MI",28583
28650,"Osceola County, MI",28583
28651,"Oscoda County, MI",28583
28652,"Otsego County, MI",28583
28653,"Ottawa County, MI",28583
28654,"Presque Isle County, MI",28583
28655,"Roscommon County, MI",28583
28656,"Saginaw County, MI",28583
28657,"Sanilac County, MI",28583
28658,"Schoolcraft County, MI",28583
28659,"Shiawassee County, MI",28583
28660,"St. Clair County, MI",28583
28661,"St. Joseph County, MI",28583
28662,"Tuscola County, MI",28583
28663,"Van Buren County, MI",28583
28664,"Washtenaw County, MI",28583
28665,"Wayne County, MI",28583
28666,"Wexford County, MI",28583
30733,"Ann Arbor, MI",30732
30734,"Battle Creek, MI",30732
30735,"Bay City, MI",30732
30736,"Detroit-Warren-Dearborn, MI",30732
30737,"Flint, MI",30732
30738,"Grand Rapids-Kentwood, MI",30732
30739,"Holland-Grand Haven, MI",30732
30740,"Jackson, MI",30732
30741,"Kalamazoo-Portage, MI",30732
30742,"Lansing-East Lansing, MI",30732
33431,"Midland, MI",30732
30743,"Monroe, MI",30732
30744,"Muskegon, MI",30732
30745,"Niles, MI",30732
30746,"Saginaw, MI",30732
30747,"South Bend-Mishawaka, IN-MI",30732
32890,"Detroit-Ann Arbor-Flint, MI (CMSA)",32889
33151,"Detroit-Dearborn-Livonia, MI",33150
33152,"Warren-Troy-Farmington Hills, MI",33150
28668,"Aitkin County, MN",28667
28669,"Anoka County, MN",28667
28670,"Becker County, MN",28667
28671,"Beltrami County, MN",28667
28672,"Benton County, MN",28667
28673,"Big Stone County, MN",28667
28674,"Blue Earth County, MN",28667
28675,"Brown County, MN",28667
28676,"Carlton County, MN",28667
28677,"Carver County, MN",28667
28678,"Cass County, MN",28667
28679,"Chippewa County, MN",28667
28680,"Chisago County, MN",28667
28681,"Clay County, MN",28667
28682,"Clearwater County, MN",28667
28683,"Cook County, MN",28667
28684,"Cottonwood County, MN",28667
28685,"Crow Wing County, MN",28667
28686,"Dakota County, MN",28667
28687,"Dodge County, MN",28667
28688,"Douglas County, MN",28667
28689,"Faribault County, MN",28667
28690,"Fillmore County, MN",28667
28691,"Freeborn County, MN",28667
28692,"Goodhue County, MN",28667
28693,"Grant County, MN",28667
28694,"Hennepin County, MN",28667
28695,"Houston County, MN",28667
28696,"Hubbard County, MN",28667
28697,"Isanti County, MN",28667
28698,"Itasca County, MN",28667
28699,"Jackson County, MN",28667
28700,"Kanabec County, MN",28667
28701,"Kandiyohi County, MN",28667
28702,"Kittson County, MN",28667
28703,"Koochiching County, MN",28667
28704,"Lac Qui Parle County, MN",28667
28705,"Lake County, MN",28667
28706,"Lake of the Woods County, MN",28667
28707,"Le Sueur County, MN",28667
28708,"Lincoln County, MN",28667
28709,"Lyon County, MN",28667
28710,"Mahnomen County, MN",28667
28711,"Marshall County, MN",28667
28712,"Martin County, MN",28667
28713,"McLeod County, MN",28667
28714,"Meeker County, MN",28667
28715,"Mille Lacs County, MN",28667
28716,"Morrison County, MN",28667
28717,"Mower County, MN",28667
28718,"Murray County, MN",28667
28719,"Nicollet County, MN",28667
28720,"Nobles County, MN",28667
28721,"Norman County, MN",28667
28722,"Olmsted County, MN",28667
28723,"Otter Tail County, MN",28667
28724,"Pennington County, MN",28667
28725,"Pine County, MN",28667
28726,"Pipestone County, MN",28667
28727,"Polk County, MN",28667
28728,"Pope County, MN",28667
28729,"Ramsey County, MN",28667
28730,"Red Lake County, MN",28667
28731,"Redwood County, MN",28667
28732,"Renville County, MN",28667
28733,"Rice County, MN",28667
28734,"Rock County, MN",28667
28735,"Roseau County, MN",28667
28736,"Scott County, MN",28667
28737,"Sherburne County, MN",28667
28738,"Sibley County, MN",28667
28739,"Stearns County, MN",28667
28740,"Steele County, MN",28667
28741,"Stevens County, MN",28667
28742,"St. Louis County, MN",28667
28743,"Swift County, MN",28667
28744,"Todd County, MN",28667
28745,"Traverse County, MN",28667
28746,"Wabasha County, MN",28667
28747,"Wadena County, MN",28667
28748,"Waseca County, MN",28667
28749,"Washington County, MN",28667
28750,"Watonwan County, MN",28667
28751,"Wilkin County, MN",28667
28752,"Winona County, MN",28667
28753,"Wright County, MN",28667
28754,"Yellow Medicine County, MN",28667
30749,"Duluth, MN-WI",30748
30750,"Fargo, ND-MN",30748
30751,"Grand Forks, ND-MN",30748
30752,"La Crosse-Onalaska, WI-MN",30748
33200,"Mankato, MN",30748
30753,"Minneapolis-St. Paul-Bloomington, MN-WI",30748
30754,"Rochester, MN",30748
30755,"St. Cloud, MN",30748
32928,"Minneapolis-St. Paul, MN-WI (MSA)",32927
28756,"Adams County, MS",28755
616,"Alcorn County, MS",28755
28758,"Amite County, MS",28755
614,"Attala County, MS",28755
611,"Benton County, MS",28755
612,"Bolivar County, MS",28755
608,"Calhoun County, MS",28755
606,"Carroll County, MS",28755
604,"Chickasaw County, MS",28755
602,"Choctaw County, MS",28755
28766,"Claiborne County, MS",28755
28767,"Clarke County, MS",28755
600,"Clay County, MS",28755
597,"Coahoma County, MS",28755
28770,"Copiah County, MS",28755
28771,"Covington County, MS",28755
596,"De Soto County, MS",28755
28773,"Forrest County, MS",28755
28774,"Franklin County, MS",28755
28775,"George County, MS",28755
28776,"Greene County, MS",28755
594,"Grenada County, MS",28755
28778,"Hancock County, MS",28755
28779,"Harrison County, MS",28755
28780,"Hinds County, MS",28755
592,"Holmes County, MS",28755
590,"Humphreys County, MS",28755
28783,"Issaquena County, MS",28755
588,"Itawamba County, MS",28755
28785,"Jackson County, MS",28755
28786,"Jasper County, MS",28755
28787,"Jefferson County, MS",28755
28788,"Jefferson Davis County, MS",28755
28789,"Jones County, MS",28755
28790,"Kemper County, MS",28755
586,"Lafayette County, MS",28755
28792,"Lamar County, MS",28755
28793,"Lauderdale County, MS",28755
28794,"Lawrence County, MS",28755
28795,"Leake County, MS",28755
584,"Lee County, MS",28755
582,"Leflore County, MS",28755
28798,"Lincoln County, MS",28755
580,"Lowndes County, MS",28755
28800,"Madison County, MS",28755
28801,"Marion County, MS",28755
578,"Marshall County, MS",28755
576,"Monroe County, MS",28755
573,"Montgomery County, MS",28755
28805,"Neshoba County, MS",28755
28806,"Newton County, MS",28755
572,"Noxubee County, MS",28755
570,"Oktibbeha County, MS",28755
568,"Panola County, MS",28755
28810,"Pearl River County, MS",28755
28811,"Perry County, MS",28755
28812,"Pike County, MS",28755
28813,"Pontotoc County, MS",28755
564,"Prentiss County, MS",28755
562,"Quitman County, MS",28755
28816,"Rankin County, MS",28755
28817,"Scott County, MS",28755
28818,"Sharkey County, MS",28755
28819,"Simpson County, MS",28755
28820,"Smith County, MS",28755
28821,"Stone County, MS",28755
560,"Sunflower County, MS",28755
558,"Tallahatchie County, MS",28755
556,"Tate County, MS",28755
554,"Tippah County, MS",28755
552,"Tishomingo County, MS",28755
550,"Tunica County, MS",28755
548,"Union County, MS",28755
28829,"Walthall County, MS",28755
28830,"Warren County, MS",28755
546,"Washington County, MS",28755
28832,"Wayne County, MS",28755
544,"Webster County, MS",28755
28834,"Wilkinson County, MS",28755
542,"Winston County, MS",28755
540,"Yalobusha County, MS",28755
28837,"Yazoo County, MS",28755
30757,"Gulfport-Biloxi, MS",30756
30758,"Hattiesburg, MS",30756
30759,"Jackson, MS",30756
30760,"Memphis, TN-MS-AR",30756
30761,"Pascagoula, MS",30756
1080,"Adair County, MO",28838
28840,"Andrew County, MO",28838
28841,"Atchison County, MO",28838
1078,"Audrain County, MO",28838
1076,"Barry County, MO",28838
28844,"Barton County, MO",28838
28845,"Bates County, MO",28838
28846,"Benton County, MO",28838
1074,"Bollinger County, MO",28838
1072,"Boone County, MO",28838
28849,"Buchanan County, MO",28838
1069,"Butler County, MO",28838
28851,"Caldwell County, MO",28838
1067,"Callaway County, MO",28838
1065,"Camden County, MO",28838
1063,"Cape Girardeau County, MO",28838
28855,"Carroll County, MO",28838
1061,"Carter County, MO",28838
28857,"Cass County, MO",28838
28858,"Cedar County, MO",28838
28859,"Chariton County, MO",28838
1059,"Christian County, MO",28838
1057,"Clark County, MO",28838
28862,"Clay County, MO",28838
28863,"Clinton County, MO",28838
1055,"Cole County, MO",28838
28865,"Cooper County, MO",28838
1053,"Crawford County, MO",28838
1051,"Dade County, MO",28838
1049,"Dallas County, MO",28838
28869,"Daviess County, MO",28838
28870,"De Kalb County, MO",28838
1047,"Dent County, MO",28838
1045,"Douglas County, MO",28838
1044,"Dunklin County, MO",28838
1041,"Franklin County, MO",28838
1039,"Gasconade County, MO",28838
28876,"Gentry County, MO",28838
1037,"Greene County, MO",28838
28878,"Grundy County, MO",28838
28879,"Harrison County, MO",28838
28880,"Henry County, MO",28838
28881,"Hickory County, MO",28838
28882,"Holt County, MO",28838
28883,"Howard County, MO",28838
1035,"Howell County, MO",28838
1033,"Iron County, MO",28838
28886,"Jackson County, MO",28838
28887,"Jasper County, MO",28838
1031,"Jefferson County, MO",28838
28889,"Johnson County, MO",28838
1029,"Knox County, MO",28838
1027,"Laclede County, MO",28838
28892,"Lafayette County, MO",28838
1025,"Lawrence County, MO",28838
1023,"Lewis County, MO",28838
1020,"Lincoln County, MO",28838
28896,"Linn County, MO",28838
28897,"Livingston County, MO",28838
1018,"Macon County, MO",28838
1016,"Madison County, MO",28838
1014,"Maries County, MO",28838
1012,"Marion County, MO",28838
28902,"McDonald County, MO",28838
28903,"Mercer County, MO",28838
1009,"Miller County, MO",28838
1008,"Mississippi County, MO",28838
1006,"Moniteau County, MO",28838
1004,"Monroe County, MO",28838
1002,"Montgomery County, MO",28838
28909,"Morgan County, MO",28838
1000,"New Madrid County, MO",28838
28911,"Newton County, MO",28838
28912,"Nodaway County, MO",28838
998,"Oregon County, MO",28838
996,"Osage County, MO",28838
994,"Ozark County, MO",28838
992,"Pemiscot County, MO",28838
990,"Perry County, MO",28838
28918,"Pettis County, MO",28838
988,"Phelps County, MO",28838
986,"Pike County, MO",28838
28921,"Platte County, MO",28838
984,"Polk County, MO",28838
982,"Pulaski County, MO",28838
28924,"Putnam County, MO",28838
980,"Ralls County, MO",28838
977,"Randolph County, MO",28838
28927,"Ray County, MO",28838
976,"Reynolds County, MO",28838
974,"Ripley County, MO",28838
28930,"Saline County, MO",28838
972,"Schuyler County, MO",28838
970,"Scotland County, MO",28838
968,"Scott County, MO",28838
966,"Shannon County, MO",28838
964,"Shelby County, MO",28838
962,"St. Charles County, MO",28838
28937,"St. Clair County, MO",28838
958,"Ste. Genevieve County, MO",28838
960,"St. Francois County, MO",28838
954,"St. Louis County, MO",28838
28941,"St. Louis City, MO",28838
952,"Stoddard County, MO",28838
950,"Stone County, MO",28838
28944,"Sullivan County, MO",28838
947,"Taney County, MO",28838
946,"Texas County, MO",28838
28947,"Vernon County, MO",28838
943,"Warren County, MO",28838
942,"Washington County, MO",28838
940,"Wayne County, MO",28838
938,"Webster County, MO",28838
28952,"Worth County, MO",28838
936,"Wright County, MO",28838
33197,"Cape Girardeau, MO-IL",30762
340,"Columbia, MO",30762
3006,"Jefferson City, MO",30762
30766,"Joplin, MO",30762
30767,"Kansas City, MO-KS",30762
325,"Springfield, MO",30762
30769,"St. Joseph, MO-KS",30762
324,"St. Louis, MO-IL",30762
32894,"Kansas City, MO-KS (MSA)",32891
32892,"St. Louis, MO-IL (MSA)",32891
33465,"Kansas City, MO",33464
28955,"Beaverhead County, MT",28954
28956,"Big Horn County, MT",28954
28957,"Blaine County, MT",28954
28958,"Broadwater County, MT",28954
28959,"Carbon County, MT",28954
28960,"Carter County, MT",28954
28961,"Cascade County, MT",28954
28962,"Chouteau County, MT",28954
28963,"Custer County, MT",28954
28964,"Daniels County, MT",28954
28965,"Dawson County, MT",28954
28966,"Deer Lodge County, MT",28954
28967,"Fallon County, MT",28954
28968,"Fergus County, MT",28954
28969,"Flathead County, MT",28954
28970,"Gallatin County, MT",28954
28971,"Garfield County, MT",28954
28972,"Glacier County, MT",28954
28973,"Golden Valley County, MT",28954
28974,"Granite County, MT",28954
28975,"Hill County, MT",28954
28976,"Jefferson County, MT",28954
28977,"Judith Basin County, MT",28954
28978,"Lake County, MT",28954
28979,"Lewis and Clark County, MT",28954
28980,"Liberty County, MT",28954
28981,"Lincoln County, MT",28954
28982,"Madison County, MT",28954
28983,"McCone County, MT",28954
28984,"Meagher County, MT",28954
28985,"Mineral County, MT",28954
28986,"Missoula County, MT",28954
28987,"Musselshell County, MT",28954
28988,"Park County, MT",28954
28989,"Petroleum County, MT",28954
28990,"Phillips County, MT",28954
28991,"Pondera County, MT",28954
28992,"Powder River County, MT",28954
28993,"Powell County, MT",28954
28994,"Prairie County, MT",28954
28995,"Ravalli County, MT",28954
28996,"Richland County, MT",28954
28997,"Roosevelt County, MT",28954
28998,"Rosebud County, MT",28954
28999,"Sanders County, MT",28954
29000,"Sheridan County, MT",28954
29001,"Silver Bow County, MT",28954
29002,"Stillwater County, MT",28954
29003,"Sweet Grass County, MT",28954
29004,"Teton County, MT",28954
29005,"Toole County, MT",28954
29006,"Treasure County, MT",28954
29007,"Valley County, MT",28954
29008,"Wheatland County, MT",28954
29009,"Wibaux County, MT",28954
29010,"Yellowstone County, MT",28954
30772,"Billings, MT",30771
30773,"Great Falls, MT",30771
30774,"Missoula, MT",30771
29013,"Adams County, NE",29012
29014,"Antelope County, NE",29012
29015,"Arthur County, NE",29012
29016,"Banner County, NE",29012
29017,"Blaine County, NE",29012
29018,"Boone County, NE",29012
29019,"Box Butte County, NE",29012
29020,"Boyd County, NE",29012
29021,"Brown County, NE",29012
29022,"Buffalo County, NE",29012
29023,"Burt County, NE",29012
29024,"Butler County, NE",29012
29025,"Cass County, NE",29012
29026,"Cedar County, NE",29012
29027,"Chase County, NE",29012
29028,"Cherry County, NE",29012
29029,"Cheyenne County, NE",29012
29030,"Clay County, NE",29012
29031,"Colfax County, NE",29012
29032,"Cuming County, NE",29012
29033,"Custer County, NE",29012
29034,"Dakota County, NE",29012
29035,"Dawes County, NE",29012
29036,"Dawson County, NE",29012
29037,"Deuel County, NE",29012
29038,"Dixon County, NE",29012
29039,"Dodge County, NE",29012
29040,"Douglas County, NE",29012
29041,"Dundy County, NE",29012
29042,"Fillmore County, NE",29012
29043,"Franklin County, NE",29012
29044,"Frontier County, NE",29012
29045,"Furnas County, NE",29012
29046,"Gage County, NE",29012
29047,"Garden County, NE",29012
29048,"Garfield County, NE",29012
29049,"Gosper County, NE",29012
29050,"Grant County, NE",29012
29051,"Greeley County, NE",29012
29052,"Hall County, NE",29012
29053,"Hamilton County, NE",29012
29054,"Harlan County, NE",29012
29055,"Hayes County, NE",29012
29056,"Hitchcock County, NE",29012
29057,"Holt County, NE",29012
29058,"Hooker County, NE",29012
29059,"Howard County, NE",29012
29060,"Jefferson County, NE",29012
29061,"Johnson County, NE",29012
29062,"Kearney County, NE",29012
29063,"Keith County, NE",29012
29064,"Keya Paha County, NE",29012
29065,"Kimball County, NE",29012
29066,"Knox County, NE",29012
29067,"Lancaster County, NE",29012
29068,"Lincoln County, NE",29012
29069,"Logan County, NE",29012
29070,"Loup County, NE",29012
29071,"Madison County, NE",29012
29072,"McPherson County, NE",29012
29073,"Merrick County, NE",29012
29074,"Morrill County, NE",29012
29075,"Nance County, NE",29012
29076,"Nemaha County, NE",29012
29077,"Nuckolls County, NE",29012
29078,"Otoe County, NE",29012
29079,"Pawnee County, NE",29012
29080,"Perkins County, NE",29012
29081,"Phelps County, NE",29012
29082,"Pierce County, NE",29012
29083,"Platte County, NE",29012
29084,"Polk County, NE",29012
29085,"Red Willow County, NE",29012
29086,"Richardson County, NE",29012
29087,"Rock County, NE",29012
29088,"Saline County, NE",29012
29089,"Sarpy County, NE",29012
29090,"Saunders County, NE",29012
29091,"Scotts Bluff County, NE",29012
29092,"Seward County, NE",29012
29093,"Sheridan County, NE",29012
29094,"Sherman County, NE",29012
29095,"Sioux County, NE",29012
29096,"Stanton County, NE",29012
29097,"Thayer County, NE",29012
29098,"Thomas County, NE",29012
29099,"Thurston County, NE",29012
29100,"Valley County, NE",29012
29101,"Washington County, NE",29012
29102,"Wayne County, NE",29012
29103,"Webster County, NE",29012
29104,"Wheeler County, NE",29012
29105,"York County, NE",29012
33423,"Grand Island, NE",30775
30776,"Lincoln, NE",30775
30777,"Omaha-Council Bluffs, NE-IA",30775
30778,"Sioux City, IA-NE-SD",30775
29107,"Carson City, NV",29106
29108,"Churchill County, NV",29106
29109,"Clark County, NV",29106
29110,"Douglas County, NV",29106
29111,"Elko County, NV",29106
29112,"Esmeralda County, NV",29106
29113,"Eureka County, NV",29106
29114,"Humboldt County, NV",29106
29115,"Lander County, NV",29106
29116,"Lincoln County, NV",29106
29117,"Lyon County, NV",29106
29118,"Mineral County, NV",29106
29119,"Nye County, NV",29106
29120,"Pershing County, NV",29106
29121,"Storey County, NV",29106
29122,"Washoe County, NV",29106
29123,"White Pine County, NV",29106
30780,"Carson City, NV",30779
30781,"Las Vegas-Henderson-Paradise, NV",30779
30782,"Reno, NV",30779
29125,"Belknap County, NH",29124
29126,"Carroll County, NH",29124
29127,"Cheshire County, NH",29124
29128,"Coos County, NH",29124
